Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,True * 1,False * 1,
4,14,0.4878049,0,0.92,0.4692683
4,15,0.4878049,0,0.92,0.4692683
4,16,0.4878049,0,0.92,0.4692683
4,17,0.4878049,0,0.92,0.4692683
4,18,0.6190476,0.0952381,0.7894737,0.4695071
4,19,0.5882353,0.1176471,0.8235294,0.4705882
4,20,0.6341463,0.09756097,0.7777778,0.4706414
4,21,0.6341463,0.09756097,0.7777778,0.4706414
4,22,0.6341463,0.09756097,0.7777778,0.4706414
4,23,0.6341463,0.09756097,0.7777778,0.4706414
4,24,0.6341463,0.09756097,0.7777778,0.4706414
4,25,0.6341463,0.09756097,0.7777778,0.4706414
4,26,0.6341463,0.09756097,0.7777778,0.4706414
4,27,0.6341463,0.09756097,0.7777778,0.4706414
4,28,0.6341463,0.09756097,0.7777778,0.4706414
4,29,0.6341463,0.09756097,0.7777778,0.4706414
4,30,0.6341463,0.09756097,0.7777778,0.4706414
4,31,0.6341463,0.09756097,0.7777778,0.4706414
4,32,0.6341463,0.09756097,0.7777778,0.4706414
4,33,0.6341463,0.09756097,0.7777778,0.4706414
4,34,0.6341463,0.09756097,0.7777778,0.4706414
4,35,0.5789474,0.1052632,0.8333333,0.4707602
4,36,0.5789474,0.1052632,0.8333333,0.4707602
4,37,0.5789474,0.1052632,0.8333333,0.4707602
4,38,0.5,0.05,0.9130435,0.4710145
4,39,0.5714286,0,0.8421053,0.471178
4,40,0.5714286,0,0.8421053,0.471178
4,41,0.5714286,0,0.8421053,0.471178
4,42,0.65,0.05,0.7777778,0.4759259
4,43,0.65,0.05,0.7777778,0.4759259
4,44,0.6666667,0.0952381,0.7647059,0.4771242
4,45,0.4324324,0.1081081,1,0.4774775
4,46,0.4324324,0.1081081,1,0.4774775
4,47,0.4324324,0.1081081,1,0.4774775
4,48,0.4324324,0.1081081,1,0.4774775
4,49,0.4324324,0.1081081,1,0.4774775
4,50,0.4324324,0.1081081,1,0.4774775
4,51,0.6829268,0.09756097,0.75,0.4776423
4,52,0.5853658,0.09756097,0.85,0.4784553
4,53,0.5853658,0.09756097,0.85,0.4784553
4,54,0.5853658,0.09756097,0.85,0.4784553
4,55,0.5853658,0.09756097,0.85,0.4784553
4,56,0.7027027,0.05405406,0.7333333,0.4786787
4,57,0.5238096,0,0.9166667,0.4801587
4,58,0.7777778,0.1111111,0.6666667,0.4814815
4,59,0.5945946,0,0.85,0.4815315
4,60,0.5945946,0,0.85,0.4815315
4,61,0.5945946,0,0.85,0.4815315
4,62,0.55,0.175,0.8947368,0.4815789
4,63,0.6153846,0.1025641,0.8333333,0.482906
4,64,0.6153846,0.1025641,0.8333333,0.482906
4,65,0.6153846,0.1025641,0.8333333,0.482906
4,66,0.5853658,0,0.8636364,0.4830007
4,67,0.7567568,0.1081081,0.6923077,0.4830215
4,68,0.7567568,0.1081081,0.6923077,0.4830215
4,69,0.7567568,0.1081081,0.6923077,0.4830215
4,70,0.5365854,0,0.9130435,0.4832096
4,71,0.5365854,0,0.9130435,0.4832096
4,72,0.5365854,0,0.9130435,0.4832096
4,73,0.6315789,0.1052632,0.8235294,0.4850361
4,74,0.6470588,0.05882353,0.8125,0.4865196
4,75,0.6486486,0.1081081,0.8125,0.4870495
4,76,0.6486486,0.1081081,0.8125,0.4870495
4,77,0.65,0.125,0.8125,0.4875
4,78,0.65,0.125,0.8125,0.4875
4,79,0.6666667,0.1538462,0.8,0.4888889
4,80,0.6341463,0.09756097,0.8333333,0.4891599
4,81,0.5789474,0.131579,0.8888889,0.4892788
4,82,0.6857143,0.1142857,0.7857143,0.4904762
4,83,0.6486486,0.05405406,0.8235294,0.490726
4,84,0.6666667,0.05555556,0.8125,0.4930556
4,85,0.5714286,0,0.9130435,0.494824
4,86,0.5853658,0.09756097,0.9,0.4951219
4,87,0.5853658,0,0.9047619,0.4967093
4,88,0.5853658,0,0.9047619,0.4967093
4,89,0.5853658,0,0.9047619,0.4967093
4,90,0.6666667,0,0.8235294,0.496732
4,91,0.6,0,0.9047619,0.5015873
4,92,0.6315789,0.1052632,0.8823529,0.504644
4,93,0.6666667,0,0.85,0.5055556
4,94,0.5789474,0.05263158,0.9444444,0.5077972
4,95,0.6486486,0.1081081,0.875,0.5078829
4,96,0.6486486,0.1081081,0.875,0.5078829
4,97,0.5945946,0,0.95,0.5148649
4,98,0.6153846,0.1025641,0.9444444,0.519943
4,99,0.6756757,0.1081081,0.9230769,0.5329176
5,0,0.7567568,0.1081081,0.6923077,0.4830215
